batch_idx,grad_type,layer,num_channels,bits_mean,bits_min,bits_max,step_mean,step_min,step_max,range_mean,grad_mean,grad_median,grad_sum,grad_abs_mean,grad_abs_max,frac_grad_positive,frac_grad_negative,frac_push_bits_up,frac_push_bits_down,sens_mean,sens_max
4,prior,decoder.layers.1.blocks.5.attention.self.query,768,8.0,8.0,8.0,0.0003274371847510338,0.0002462294069118798,0.0006496218265965581,0.08382391929626465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.173756205843288e-20,1.6366914064510038e-18
4,prior,decoder.layers.1.blocks.5.attention.self.key,768,8.0,8.0,8.0,0.0003261968959122896,0.000233060956816189,0.0005177499260753393,0.08350640535354614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.173756205843288e-20,1.6366914064510038e-18
4,prior,decoder.layers.1.blocks.5.attention.self.value,768,8.0,8.0,8.0,0.0003070188104175031,1.9364590116310865e-05,0.000449301500339061,0.0785968154668808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.173756205843288e-20,1.6366914064510038e-18
4,prior,decoder.layers.1.blocks.5.attention.output.dense,768,8.0,8.0,8.0,0.0002858461521100253,7.21438555046916e-05,0.0004631760821212083,0.07317661494016647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.173756205843288e-20,1.6366914064510038e-18
4,prior,decoder.layers.1.blocks.5.intermediate.dense,3072,8.0,8.0,8.0,0.000253006728598848,5.466798484121682e-06,0.0004960221704095602,0.06476972252130508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.173756205843288e-20,6.173756205843288e-20
4,prior,decoder.layers.1.blocks.5.output.dense,768,8.0,8.0,8.0,0.0002085100277327001,6.992746057221666e-05,0.0003249685396440327,0.05337856709957123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.173756205843288e-20,1.6366914064510038e-18
4,prior,decoder.layers.1.blocks.6.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0026289806701242924,4.551606252789497e-06,0.008573315106332302,0.6730190515518188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.198532850128665e-20,6.198532850128665e-20
4,prior,decoder.layers.1.blocks.6.attention.self.continuous_position_bias_mlp.2,12,8.0,8.0,8.0,0.003659632755443454,0.0017093963688239455,0.006817900575697422,0.9368659853935242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.198532850128665e-20,6.198532850128665e-20
4,prior,decoder.layers.1.blocks.6.attention.self.query,768,8.0,8.0,8.0,0.00033766558044590056,0.00025686025037430227,0.00048769122804515064,0.08644238859415054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.198532850128665e-20,1.641563086668635e-18
4,prior,decoder.layers.1.blocks.6.attention.self.key,768,8.0,8.0,8.0,0.00033265832462348044,0.0002607249189168215,0.0004427036619745195,0.08516053110361099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.198532850128665e-20,1.641563086668635e-18
4,prior,decoder.layers.1.blocks.6.attention.self.value,768,8.0,8.0,8.0,0.0003105450014118105,0.0002084920124616474,0.0004113049362786114,0.07949952036142349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.198532850128665e-20,1.641563086668635e-18
4,prior,decoder.layers.1.blocks.6.attention.output.dense,768,8.0,8.0,8.0,0.00025447519146837294,6.432253576349467e-05,0.00042251782724633813,0.06514564901590347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.198532850128665e-20,1.641563086668635e-18
4,prior,decoder.layers.1.blocks.6.intermediate.dense,3072,8.0,8.0,8.0,0.00024768791627138853,5.017353942093905e-06,0.00048232878907583654,0.06340810656547546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.198533496363519e-20,6.198532850128665e-20
4,prior,decoder.layers.1.blocks.6.output.dense,768,8.0,8.0,8.0,0.00020358727488201112,7.181105320341885e-05,0.00030984292970970273,0.052118342369794846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.198532850128665e-20,1.641563086668635e-18
4,prior,decoder.layers.1.blocks.7.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0028533334843814373,2.3597385734319687e-06,0.009011154994368553,0.730453372001648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.321589892029757e-20,5.3215905382646106e-20
4,prior,decoder.layers.1.blocks.7.attention.self.continuous_position_bias_mlp.2,12,8.0,8.0,8.0,0.005420523229986429,0.0013594413176178932,0.011002587154507637,1.3876539468765259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3215905382646106e-20,5.3215905382646106e-20
4,prior,decoder.layers.1.blocks.7.attention.self.query,768,8.0,8.0,8.0,0.00033920828718692064,0.00024318703799508512,0.0005056418012827635,0.08683732151985168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3215905382646106e-20,1.275571958163296e-18
4,prior,decoder.layers.1.blocks.7.attention.self.key,768,8.0,8.0,8.0,0.0003324864956084639,0.00024390785256400704,0.00044109037844464183,0.08511654287576675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3215905382646106e-20,1.275571958163296e-18
4,prior,decoder.layers.1.blocks.7.attention.self.value,768,8.0,8.0,8.0,0.00028643591213040054,0.00014295507571659982,0.0004108509165234864,0.07332759350538254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3215905382646106e-20,1.275571958163296e-18
4,prior,decoder.layers.1.blocks.7.attention.output.dense,768,8.0,8.0,8.0,0.00023601489374414086,6.634430610574782e-05,0.0004153733025304973,0.06041981279850006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3215905382646106e-20,1.275571958163296e-18
