batch_idx,grad_type,layer,num_channels,bits_mean,bits_min,bits_max,step_mean,range_mean,grad_mean,grad_abs_mean,grad_abs_max,frac_push_bits_up,frac_push_bits_down,sum_g_over_s,mean_g_over_s,abs_mean_g_over_s,sens_mean,sens_max
21,prior,decoder.layers.3.blocks.4.attention.self.continuous_position_bias_mlp.2,3,8.0,8.0,8.0,0.004527291748672724,1.1589866876602173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8846307300528015e-18,1.8846307300528015e-18
21,prior,decoder.layers.3.blocks.4.attention.self.query,192,8.0,8.0,8.0,0.0003000325814355165,0.07680834084749222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8846307300528015e-18,1.3509456854189904e-16
21,prior,decoder.layers.3.blocks.4.attention.self.key,192,8.0,8.0,8.0,0.0003012619272340089,0.07712305337190628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8846307300528015e-18,1.3509456854189904e-16
21,prior,decoder.layers.3.blocks.4.attention.self.value,192,8.0,8.0,8.0,0.0002601958403829485,0.06661013513803482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8846307300528015e-18,1.3509456854189904e-16
21,prior,decoder.layers.3.blocks.4.attention.output.dense,192,8.0,8.0,8.0,0.0002686490479391068,0.06877415627241135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8846307300528015e-18,1.3509456854189904e-16
21,prior,decoder.layers.3.blocks.4.intermediate.dense,768,8.0,8.0,8.0,0.0002626322384458035,0.0672338530421257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8846305232576484e-18,1.8846307300528015e-18
21,prior,decoder.layers.3.blocks.4.output.dense,192,8.0,8.0,8.0,0.00022234447533264756,0.056920185685157776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8846307300528015e-18,1.3509456854189904e-16
21,prior,decoder.layers.3.blocks.5.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.002166984137147665,0.5547479391098022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9226256171291997e-18,1.9226254103340466e-18
21,prior,decoder.layers.3.blocks.5.attention.self.continuous_position_bias_mlp.2,3,8.0,8.0,8.0,0.004435910377651453,1.135593056678772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9226254103340466e-18,1.9226254103340466e-18
21,prior,decoder.layers.3.blocks.5.attention.self.query,192,8.0,8.0,8.0,0.0003220007347408682,0.08243218809366226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9226254103340466e-18,1.3510760490835288e-16
21,prior,decoder.layers.3.blocks.5.attention.self.key,192,8.0,8.0,8.0,0.0003141564957331866,0.08042406290769577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9226254103340466e-18,1.3510760490835288e-16
21,prior,decoder.layers.3.blocks.5.attention.self.value,192,8.0,8.0,8.0,0.00027301383670419455,0.0698915421962738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9226254103340466e-18,1.3510760490835288e-16
21,prior,decoder.layers.3.blocks.5.attention.output.dense,192,8.0,8.0,8.0,0.00026439232169650495,0.06768443435430527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9226254103340466e-18,1.3510760490835288e-16
21,prior,decoder.layers.3.blocks.5.intermediate.dense,768,8.0,8.0,8.0,0.00028616105555556715,0.07325723022222519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9226256171291997e-18,1.9226254103340466e-18
21,prior,decoder.layers.3.blocks.5.output.dense,192,8.0,8.0,8.0,0.00024440520792268217,0.06256773322820663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9226254103340466e-18,1.3510760490835288e-16
21,prior,decoder.layers.3.blocks.6.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.002313617616891861,0.5922861099243164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3274180304105996e-18,2.3274176168202933e-18
21,prior,decoder.layers.3.blocks.6.attention.self.continuous_position_bias_mlp.2,3,8.0,8.0,8.0,0.0018703168025240302,0.47880110144615173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3274176168202933e-18,2.3274176168202933e-18
21,prior,decoder.layers.3.blocks.6.attention.self.query,192,8.0,8.0,8.0,0.00022760107822250575,0.05826587602496147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3274176168202933e-18,1.4260446853137408e-16
21,prior,decoder.layers.3.blocks.6.attention.self.key,192,8.0,8.0,8.0,0.00028547769761644304,0.07308229058980942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3274176168202933e-18,1.4260446853137408e-16
21,prior,decoder.layers.3.blocks.6.attention.self.value,192,8.0,8.0,8.0,0.00023953836353030056,0.06132182106375694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3274176168202933e-18,1.4260446853137408e-16
21,prior,decoder.layers.3.blocks.6.attention.output.dense,192,8.0,8.0,8.0,0.00023374345619231462,0.059838324785232544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3274176168202933e-18,1.4260446853137408e-16
21,prior,decoder.layers.3.blocks.6.intermediate.dense,768,8.0,8.0,8.0,0.00035237218253314495,0.09020727872848511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3274180304105996e-18,2.3274176168202933e-18
21,prior,decoder.layers.3.blocks.6.output.dense,192,8.0,8.0,8.0,0.00021796301007270813,0.05579853057861328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3274176168202933e-18,1.4260446853137408e-16
21,prior,decoder.layers.3.blocks.7.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.001963092479854822,0.5025516748428345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3452412910692796e-18,2.3452412910692796e-18
21,prior,decoder.layers.3.blocks.7.attention.self.continuous_position_bias_mlp.2,3,8.0,8.0,8.0,0.0022363930474966764,0.5725166201591492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3452412910692796e-18,2.3452412910692796e-18
21,prior,decoder.layers.3.blocks.7.attention.self.query,192,8.0,8.0,8.0,0.000310385919874534,0.0794587954878807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3452412910692796e-18,1.3661860580713614e-16
21,prior,decoder.layers.3.blocks.7.attention.self.key,192,8.0,8.0,8.0,0.0002923282445408404,0.07483603060245514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3452412910692796e-18,1.3661860580713614e-16
21,prior,decoder.layers.3.blocks.7.attention.self.value,192,8.0,8.0,8.0,0.0003505351487547159,0.08973699808120728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3452412910692796e-18,1.3661860580713614e-16
21,prior,decoder.layers.3.blocks.7.attention.output.dense,192,8.0,8.0,8.0,0.00024137180298566818,0.061791181564331055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3452412910692796e-18,1.3661860580713614e-16
21,prior,decoder.layers.3.blocks.7.intermediate.dense,768,8.0,8.0,8.0,0.0003338058013468981,0.08545428514480591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3452412910692796e-18,2.3452412910692796e-18
21,prior,decoder.layers.3.blocks.7.output.dense,192,8.0,8.0,8.0,0.00021503456810023636,0.05504884943366051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3452412910692796e-18,1.3661860580713614e-16
21,prior,residual_blocks.0.0.pwconv1,768,8.0,8.0,8.0,0.000513330742251128,0.13141267001628876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7698054465261e-18,1.7698052397309467e-18
21,prior,residual_blocks.0.0.pwconv2,192,8.0,8.0,8.0,0.00035733706317842007,0.09147828817367554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7698052397309467e-18,1.236053210011131e-16
21,prior,residual_blocks.0.1.pwconv1,768,8.0,8.0,8.0,0.0005213999538682401,0.13347838819026947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0521602398986256e-18,2.0521602398986256e-18
21,prior,residual_blocks.0.1.pwconv2,192,8.0,8.0,8.0,0.0003707978466991335,0.09492424875497818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0521602398986256e-18,1.2360917235404515e-16
21,prior,residual_blocks.1.0.pwconv1,1536,8.0,8.0,8.0,0.000390502653317526,0.09996867924928665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.222938708395405e-18,2.222938708395405e-18
21,prior,residual_blocks.1.0.pwconv2,384,8.0,8.0,8.0,0.0003795133379753679,0.09715541452169418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.222938708395405e-18,1.7897372732842388e-17
21,prior,residual_blocks.1.1.pwconv1,1536,8.0,8.0,8.0,0.00039520804421044886,0.10117325931787491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5176002491077896e-18,1.5176005593005193e-18
21,prior,residual_blocks.1.1.pwconv2,384,8.0,8.0,8.0,0.00038627441972494125,0.09888625144958496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5176005593005193e-18,1.7860465588271497e-17
21,prior,residual_blocks.2.0.pwconv1,3072,8.0,8.0,8.0,0.00035766823566518724,0.09156306833028793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.332262656815769e-20,9.332265241755183e-20
21,prior,residual_blocks.2.0.pwconv2,768,8.0,8.0,8.0,0.00025106847169809043,0.06427352875471115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.332265241755183e-20,1.6901215871552181e-18
21,prior,residual_blocks.2.1.pwconv1,3072,8.0,8.0,8.0,0.0003578043542802334,0.09159791469573975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85370377577175e-20,8.85370183706719e-20
21,prior,residual_blocks.2.1.pwconv2,768,8.0,8.0,8.0,0.00023621243599336594,0.06047038361430168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85370183706719e-20,1.6970176885244962e-18
22,likelihood,encoder.layers.0.blocks.0.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0023071591276675463,0.5906327366828918,9.218421581635994e-09,7.501301979573327e-07,8.841802809911314e-06,0.50390625,0.48046875,0.0698828250169754,0.00013648989261128008,0.0018924528267234564,8.16873942120617e-17,8.16873809771719e-17
22,likelihood,encoder.layers.0.blocks.0.attention.self.continuous_position_bias_mlp.2,3,8.0,8.0,8.0,0.0023482381366193295,0.6011489629745483,4.023373912787065e-05,5.647644866257906e-05,0.00014506527804769576,0.3333333432674408,0.6666666865348816,0.014493757858872414,0.004831252619624138,0.01749156415462494,8.16873809771719e-17,8.16873809771719e-17
22,likelihood,encoder.layers.0.blocks.0.attention.self.query,192,8.0,8.0,8.0,0.0003026824560947716,0.07748670876026154,-5.129110377311008e-06,3.044558434339706e-05,0.0003648478596005589,0.4791666567325592,0.5208333134651184,-2.5305638313293457,-0.0131800202652812,0.10271316021680832,8.16873809771719e-17,7.041632647662071e-16
22,likelihood,encoder.layers.0.blocks.0.attention.self.key,192,8.0,8.0,8.0,0.00029280397575348616,0.07495781779289246,-8.916791557567194e-06,4.8701742343837395e-05,0.0003940128954127431,0.46875,0.53125,-6.898866653442383,-0.03593159839510918,0.18894314765930176,8.16873809771719e-17,7.041632647662071e-16
22,likelihood,encoder.layers.0.blocks.0.attention.self.value,192,8.0,8.0,8.0,0.00044552862527780235,0.1140553280711174,-0.0001768189831636846,0.0013719242997467518,0.014099701307713985,0.4947916567325592,0.5052083134651184,-110.70599365234375,-0.5765936970710754,4.207729816436768,8.16873809771719e-17,7.041632647662071e-16
22,likelihood,encoder.layers.0.blocks.0.attention.output.dense,192,8.0,8.0,8.0,0.00026604891172610223,0.06810852140188217,7.436984014930204e-05,0.00039806938730180264,0.0061017288826406,0.5260416865348816,0.4739583432674408,78.10771179199219,0.406810998916626,2.033372163772583,8.16873809771719e-17,7.041632647662071e-16
22,likelihood,encoder.layers.0.blocks.0.intermediate.dense,768,8.0,8.0,8.0,0.0003318783128634095,0.08496084809303284,4.4453521695686504e-05,0.0008947518072091043,0.012364928610622883,0.4934895932674408,0.5065104365348816,129.59921264648438,0.16874897480010986,3.1710097789764404,8.16874008295066e-17,8.16873809771719e-17
22,likelihood,encoder.layers.0.blocks.0.output.dense,192,8.0,8.0,8.0,0.00029870058642700315,0.0764673501253128,3.9005371945677325e-05,0.0003797446843236685,0.004060340579599142,0.4739583432674408,0.5260416865348816,39.91452407836914,0.2078881412744522,1.8556424379348755,8.16873809771719e-17,7.041632647662071e-16
22,likelihood,encoder.layers.0.blocks.1.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.001961277797818184,0.5020871162414551,9.832135674514575e-07,2.8812924938392825e-05,0.00018114823615178466,0.498046875,0.49609375,2.9259166717529297,0.005714680999517441,0.04042915999889374,6.923741278574237e-17,6.923740616829747e-17
22,likelihood,encoder.layers.0.blocks.1.attention.self.continuous_position_bias_mlp.2,3,8.0,8.0,8.0,0.002576179802417755,0.6595020294189453,0.0007408620440401137,0.0007440224289894104,0.0021928001660853624,0.6666666865348816,0.3333333432674408,0.966224193572998,0.3220747411251068,0.3236526846885681,6.923740616829747e-17,6.923740616829747e-17
22,likelihood,encoder.layers.0.blocks.1.attention.self.query,192,8.0,8.0,8.0,0.00040038881707005203,0.10249953716993332,8.66946629685117e-06,0.0001460765051888302,0.0009774626232683659,0.4895833432674408,0.5104166865348816,4.3941497802734375,0.02288619615137577,0.37205803394317627,6.923740616829747e-17,6.888737906726749e-16
22,likelihood,encoder.layers.0.blocks.1.attention.self.key,192,8.0,8.0,8.0,0.00035554892383515835,0.09102052450180054,9.785190741240513e-06,0.00015680838259868324,0.001035070512443781,0.515625,0.484375,4.293746471405029,0.022363262251019478,0.46176019310951233,6.923740616829747e-17,6.888737906726749e-16
22,likelihood,encoder.layers.0.blocks.1.attention.self.value,192,8.0,8.0,8.0,0.00031839500297792256,0.08150912076234818,-8.356772013939917e-05,0.00131836102809757,0.005141880363225937,0.515625,0.484375,-111.00870513916016,-0.5781703591346741,4.762175559997559,6.923740616829747e-17,6.888737906726749e-16
22,likelihood,encoder.layers.0.blocks.1.attention.output.dense,192,8.0,8.0,8.0,0.0002489298058208078,0.0637260302901268,-2.9804437872371636e-05,0.0005994380335323513,0.00814107246696949,0.4947916567325592,0.5052083134651184,-10.799928665161133,-0.05624962970614433,2.276062250137329,6.923740616829747e-17,6.888737906726749e-16
22,likelihood,encoder.layers.0.blocks.1.intermediate.dense,768,8.0,8.0,8.0,0.0001059986898326315,0.027135664597153664,-4.5951350330142304e-05,0.0019837708678096533,0.03759116306900978,0.5026041865348816,0.4973958432674408,-1034.508544921875,-1.3470163345336914,11.150562286376953,6.923741278574237e-17,6.923740616829747e-17
22,likelihood,encoder.layers.0.blocks.1.output.dense,192,8.0,8.0,8.0,0.0001490133727202192,0.038147423416376114,0.0006458473508246243,0.0024450502824038267,0.06412801146507263,0.4895833432674408,0.5104166865348816,1188.490966796875,6.190057277679443,20.284072875976562,6.923740616829747e-17,6.888737906726749e-16
22,likelihood,encoder.layers.0.blocks.2.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0014276152942329645,0.3654695153236389,-6.548850706167286e-07,1.1517902748892084e-05,0.00017019629012793303,0.494140625,0.48046875,2.6841447353363037,0.005242470186203718,0.03450757637619972,5.4517479013732576e-17,5.4517485631177477e-17
22,likelihood,encoder.layers.0.blocks.2.attention.self.continuous_position_bias_mlp.2,3,8.0,8.0,8.0,0.0015643596416339278,0.4004760682582855,-8.26530231279321e-05,8.26530231279321e-05,0.00016817692085169256,0.0,1.0,-0.14296120405197144,-0.04765373468399048,0.04765373468399048,5.4517485631177477e-17,5.4517485631177477e-17
22,likelihood,encoder.layers.0.blocks.2.attention.self.query,192,8.0,8.0,8.0,0.0003606080135796219,0.09231565147638321,-2.999964817718137e-05,0.00021753548935521394,0.0016717513790354133,0.421875,0.578125,-17.666709899902344,-0.09201411157846451,0.6307039856910706,5.4517485631177477e-17,5.401071177453564e-16
22,likelihood,encoder.layers.0.blocks.2.attention.self.key,192,8.0,8.0,8.0,0.0003348994068801403,0.08573424816131592,5.051261905464344e-05,0.0002979532873723656,0.002929392270743847,0.578125,0.421875,35.979549407958984,0.18739348649978638,0.9281408190727234,5.4517485631177477e-17,5.401071177453564e-16
22,likelihood,encoder.layers.0.blocks.2.attention.self.value,192,8.0,8.0,8.0,0.0003499604936223477,0.08958988636732101,-8.846172568155453e-05,0.0010628787567839026,0.004188443534076214,0.4895833432674408,0.5104166865348816,-49.393035888671875,-0.2572554051876068,3.2113306522369385,5.4517485631177477e-17,5.401071177453564e-16
22,likelihood,encoder.layers.0.blocks.2.attention.output.dense,192,8.0,8.0,8.0,0.00023557223903480917,0.06030649319291115,-3.551554982550442e-05,0.00045928487088531256,0.008231361396610737,0.4895833432674408,0.5104166865348816,-10.594633102416992,-0.0551803819835186,1.9192743301391602,5.4517485631177477e-17,5.401071177453564e-16
22,likelihood,encoder.layers.0.blocks.2.intermediate.dense,768,8.0,8.0,8.0,7.3894792876672e-05,0.018917066976428032,-0.00015088438522070646,0.0006985209765844047,0.02727549709379673,0.5078125,0.4921875,-279.13385009765625,-0.36345553398132324,2.9713547229766846,5.4517479013732576e-17,5.4517485631177477e-17
22,likelihood,encoder.layers.0.blocks.2.output.dense,192,8.0,8.0,8.0,0.00010904126247623935,0.027914563193917274,0.00014434430340770632,0.002455728827044368,0.05823488160967827,0.5052083134651184,0.4947916567325592,180.34503173828125,0.9392970204353333,26.345458984375,5.4517485631177477e-17,5.401071177453564e-16
22,likelihood,encoder.layers.0.blocks.3.attention.self.continuous_position_bias_mlp.0,512,7.992613315582275,4.218050003051758,8.0,0.001980029046535492,0.5068874359130859,-3.024499619641574e-07,2.851509088941384e-05,0.0001475868048146367,0.48046875,0.5078125,-6.984133720397949,-0.013640886172652245,0.046864103525877,4.1543875716054934e-17,4.1543869098610033e-17
22,likelihood,encoder.layers.0.blocks.3.attention.self.continuous_position_bias_mlp.2,3,8.0,8.0,8.0,0.003340561641380191,0.8551837801933289,0.0001447967515559867,0.0005368711426854134,0.0006062780157662928,0.6666666865348816,0.3333333432674408,0.2163883000612259,0.07212943583726883,0.16367854177951813,4.1543869098610033e-17,4.1543869098610033e-17
22,likelihood,encoder.layers.0.blocks.3.attention.self.query,192,8.0,8.0,8.0,0.00035400886554270983,0.09062626957893372,-2.3347814931184985e-05,0.00023514864733442664,0.0013757607666775584,0.4166666567325592,0.5833333134651184,-12.757591247558594,-0.06644579023122787,0.6630769371986389,4.1543869098610033e-17,4.92970634203161e-16
22,likelihood,encoder.layers.0.blocks.3.attention.self.key,192,8.0,8.0,8.0,0.00034361975849606097,0.08796665817499161,-1.4889069461787585e-05,0.0002683996281120926,0.001024967641569674,0.5208333134651184,0.4791666567325592,-9.816962242126465,-0.051130011677742004,0.7843093872070312,4.1543869098610033e-17,4.92970634203161e-16
22,likelihood,encoder.layers.0.blocks.3.attention.self.value,192,8.0,8.0,8.0,0.00030317247728817165,0.07761215418577194,-8.250385872088373e-05,0.0012685864930972457,0.006887971889227629,0.4739583432674408,0.5260416865348816,-60.86231231689453,-0.3169912099838257,4.287447452545166,4.1543869098610033e-17,4.92970634203161e-16
22,likelihood,encoder.layers.0.blocks.3.attention.output.dense,192,8.0,8.0,8.0,0.00024796699290163815,0.06347955018281937,6.684973050141707e-05,0.0006282702670432627,0.0057092271745204926,0.5052083134651184,0.4947916567325592,64.61802673339844,0.336552232503891,2.594785690307617,4.1543869098610033e-17,4.92970634203161e-16
22,likelihood,encoder.layers.0.blocks.3.intermediate.dense,768,8.0,8.0,8.0,9.676280751591548e-05,0.024771278724074364,0.00015313860785681754,0.0005539832054637372,0.018374217674136162,0.546875,0.453125,433.921875,0.56500244140625,2.6946470737457275,4.1543879024777384e-17,4.1543869098610033e-17
22,likelihood,encoder.layers.0.blocks.3.output.dense,192,8.0,8.0,8.0,0.00014204475155565888,0.03636345639824867,2.637452598719392e-05,0.001514099189080298,0.014189089648425579,0.4583333432674408,0.5416666865348816,-15.624061584472656,-0.08137532323598862,12.212347984313965,4.1543869098610033e-17,4.92970634203161e-16
22,likelihood,encoder.layers.0.blocks.4.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0021316343918442726,0.5456984043121338,-1.7089456605390296e-06,1.3429150385491084e-05,0.0001274460955755785,0.4140625,0.578125,-3.5021231174468994,-0.006840084213763475,0.034457482397556305,4.009875478997784e-17,4.009875478997784e-17
22,likelihood,encoder.layers.0.blocks.4.attention.self.continuous_position_bias_mlp.2,3,8.0,8.0,8.0,0.003165588714182377,0.8103907108306885,0.00039607391227036715,0.00039607391227036715,0.0006359595572575927,1.0,0.0,0.46430590748786926,0.15476863086223602,0.15476863086223602,4.009875478997784e-17,4.009875478997784e-17
22,likelihood,encoder.layers.0.blocks.4.attention.self.query,192,8.0,8.0,8.0,0.00036467445897869766,0.0933566614985466,5.490853709488874e-06,0.00022508577967528254,0.0011498760432004929,0.4791666567325592,0.5208333134651184,2.7477569580078125,0.014311234466731548,0.6258763670921326,4.009875478997784e-17,4.822796490407133e-16
22,likelihood,encoder.layers.0.blocks.4.attention.self.key,192,8.0,8.0,8.0,0.0003571761480998248,0.09143709391355515,-1.5077206626301631e-05,0.00019700532720889896,0.0008691858383826911,0.4895833432674408,0.5104166865348816,-8.79495906829834,-0.04580707848072052,0.5539882779121399,4.009875478997784e-17,4.822796490407133e-16
22,likelihood,encoder.layers.0.blocks.4.attention.self.value,192,8.0,8.0,8.0,0.00032879432546906173,0.0841713473200798,5.5705098930047825e-05,0.001057680114172399,0.0089652631431818,0.5,0.5,34.62980651855469,0.18036358058452606,3.219003438949585,4.009875478997784e-17,4.822796490407133e-16
22,likelihood,encoder.layers.0.blocks.4.attention.output.dense,192,8.0,8.0,8.0,0.0002244287170469761,0.05745375156402588,0.00014596704568248242,0.000630598864518106,0.004600214306265116,0.5572916865348816,0.4427083432674408,110.04620361328125,0.5731573104858398,2.580775260925293,4.009875478997784e-17,4.822796490407133e-16
22,likelihood,encoder.layers.0.blocks.4.intermediate.dense,768,8.0,8.0,8.0,0.00012600609625224024,0.0322575606405735,-3.9028722653711156e-07,0.0001569243468111381,0.0036579174920916557,0.5,0.5,0.6677145957946777,0.0008694200660102069,0.6295756697654724,4.009875478997784e-17,4.009875478997784e-17
22,likelihood,encoder.layers.0.blocks.4.output.dense,192,8.0,8.0,8.0,0.0001610278122825548,0.04122311994433403,4.7725716285640374e-05,0.0006307069561444223,0.015802739188075066,0.5625,0.4375,-105.68414306640625,-0.5504382252693176,5.407107830047607,4.009875478997784e-17,4.822796490407133e-16
22,likelihood,encoder.layers.0.blocks.5.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0018581238109618425,0.4756796956062317,3.094769454037305e-06,2.230998688901309e-05,0.00016370588855352253,0.505859375,0.474609375,-46.26812744140625,-0.09036743640899658,0.15571294724941254,3.867843935610999e-17,3.867844597355489e-17
22,likelihood,encoder.layers.0.blocks.5.attention.self.continuous_position_bias_mlp.2,3,8.0,8.0,8.0,0.003105787793174386,0.7950816750526428,-0.0005349328275769949,0.000618173333350569,0.0012065238552168012,0.3333333432674408,0.6666666865348816,-0.4945507049560547,-0.16485023498535156,0.19167648255825043,3.867844597355489e-17,3.867844597355489e-17
22,likelihood,encoder.layers.0.blocks.5.attention.self.query,192,8.0,8.0,8.0,0.00036212216946296394,0.09270327538251877,2.2156476916279644e-05,0.0002891582262236625,0.0014243961777538061,0.546875,0.453125,11.567034721374512,0.06024497374892235,0.7967875599861145,3.867844597355489e-17,4.84643982694296e-16
22,likelihood,encoder.layers.0.blocks.5.attention.self.key,192,8.0,8.0,8.0,0.0003472690877970308,0.08890088647603989,2.505462362023536e-05,0.0004032151773571968,0.002973840106278658,0.5104166865348816,0.4895833432674408,13.898435592651367,0.0723876878619194,1.1732770204544067,3.867844597355489e-17,4.84643982694296e-16
22,likelihood,encoder.layers.0.blocks.5.attention.self.value,192,8.0,8.0,8.0,0.0003307870065327734,0.08468147367238998,8.863285620464012e-05,0.0013048667460680008,0.006944991182535887,0.5052083134651184,0.4947916567325592,32.761962890625,0.17063522338867188,4.001837253570557,3.867844597355489e-17,4.84643982694296e-16
22,likelihood,encoder.layers.0.blocks.5.attention.output.dense,192,8.0,8.0,8.0,0.0002772023726720363,0.07096380740404129,0.0001523317478131503,0.0007874330622144043,0.007365561556071043,0.515625,0.484375,121.83231353759766,0.6345432996749878,2.90568470954895,3.867844597355489e-17,4.84643982694296e-16
22,likelihood,encoder.layers.0.blocks.5.intermediate.dense,768,8.0,8.0,8.0,0.00017868938448373228,0.045744482427835464,1.8322198229725473e-05,0.00011062106204917654,0.001327792415395379,0.50390625,0.49609375,28.91107940673828,0.0376446358859539,0.3566872179508209,3.867843935610999e-17,3.867844597355489e-17
22,likelihood,encoder.layers.0.blocks.5.output.dense,192,8.0,8.0,8.0,0.0001851031993282959,0.04738641902804375,1.2646390132431407e-05,0.00020986278832424432,0.0035323372576385736,0.5729166865348816,0.4270833432674408,14.583232879638672,0.07595434039831161,1.2119652032852173,3.867844597355489e-17,4.84643982694296e-16
22,likelihood,encoder.layers.0.blocks.6.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0021809234749525785,0.5583164095878601,-1.5562216049147537e-06,2.7679996492224745e-05,0.0001821338082663715,0.466796875,0.51953125,-2.1910359859466553,-0.004279367160052061,0.05236013978719711,3.7904304181878763e-17,3.7904310799323664e-17
22,likelihood,encoder.layers.0.blocks.6.attention.self.continuous_position_bias_mlp.2,3,8.0,8.0,8.0,0.003754354314878583,0.9611147046089172,-0.00034754746593534946,0.001115701743401587,0.002194873755797744,0.6666666865348816,0.3333333432674408,-0.35857003927230835,-0.11952334642410278,0.30113306641578674,3.7904310799323664e-17,3.7904310799323664e-17
22,likelihood,encoder.layers.0.blocks.6.attention.self.query,192,8.0,8.0,8.0,0.0003769601753447205,0.09650180488824844,-1.5139860806812067e-05,0.0004785269557032734,0.004147008061408997,0.5208333134651184,0.4791666567325592,-0.3537330627441406,-0.0018423596629872918,1.2900830507278442,3.7904310799323664e-17,4.757542660337438e-16
22,likelihood,encoder.layers.0.blocks.6.attention.self.key,192,8.0,8.0,8.0,0.0003680072259157896,0.09420984983444214,2.2861377146909945e-05,0.000476828427053988,0.004049201495945454,0.5260416865348816,0.4739583432674408,11.607585906982422,0.06045617535710335,1.3055148124694824,3.7904310799323664e-17,4.757542660337438e-16
22,likelihood,encoder.layers.0.blocks.6.attention.self.value,192,8.0,8.0,8.0,0.00035008738632313907,0.0896223708987236,-7.483422086806968e-05,0.0021782421972602606,0.0066125956363976,0.4895833432674408,0.5104166865348816,-44.20557403564453,-0.23023736476898193,6.25239372253418,3.7904310799323664e-17,4.757542660337438e-16
22,likelihood,encoder.layers.0.blocks.6.attention.output.dense,192,8.0,8.0,8.0,0.00026573496870696545,0.06802815198898315,-6.473486428149045e-05,0.00074517767643556,0.0064628575928509235,0.5208333134651184,0.4791666567325592,-25.685585021972656,-0.13377909362316132,2.72387957572937,3.7904310799323664e-17,4.757542660337438e-16
22,likelihood,encoder.layers.0.blocks.6.intermediate.dense,768,8.0,8.0,8.0,0.0003203103842679411,0.08199945837259293,7.372158506768756e-06,0.0005554630770348012,0.0046793315559625626,0.4895833432674408,0.5104166865348816,19.464916229248047,0.02534494362771511,1.6229177713394165,3.7904304181878763e-17,3.7904310799323664e-17
